pseudocode,state,district,block,school loc,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
6805964,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Natrapalayam,Natrampalayam,THALLY,1,3,1,5,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,0,0,0,0
5324212,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Pichugoundanhalli,Nagampatti,MATHUR,1,3,1,5,1,635203,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
2588959,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Naickanur,Vella Kuttai,UTHANGARAI,1,3,1,5,1,635307,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,1,2,10,12
9854485,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Melumalai,Melumalai,SHOOLAGIRI,1,3,1,5,1,635115,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,1,0,0,1,2
6457897,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Sonarahalli,Goundanur,MATHUR,1,3,1,5,1,635203,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,0,1,0,0
7071310,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Rayakotta,Rayakottai,KELAMANGALAM,1,3,1,5,1,635116,2,2,3,0,2,19,0,0,0,2,2,1,2,2,198,1,0,0,2,6,4,6
8298312,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Kompalli,Thippanapalli,KRISHNAGIRI,1,3,1,5,5,635115,2,2,3,0,2,19,0,0,0,2,2,1,1,2,220,1,4,11,0,0,0,0
6909303,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Nallur,Nallur,Hosur,1,3,1,5,1,635103,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
2231383,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Pattakurubarapalli,Peddasigaralapalli,SHOOLAGIRI,1,3,1,5,1,635117,2,2,3,0,2,19,0,0,0,2,2,1,2,2,200,1,0,0,0,0,7,3
5159772,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Santhanapalli,Sandhanapalli,KELAMANGALAM,1,3,1,5,1,635107,2,2,3,0,2,19,16,0,0,2,2,1,2,1,207,1,0,0,0,0,0,0
2954910,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Battamugulalam,Bettamugalalam,KELAMANGALAM,1,3,1,5,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,5,3
4016525,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Karukkanahalli,Karukkanahalli,KELAMANGALAM,1,3,1,5,1,635116,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,0,0,0,0
3674020,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Nellur,Doddathimmanahalli,KELAMANGALAM,1,3,1,5,1,635116,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,0,0,0,0
9799552,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Karapattu,Karapattu,UTHANGARAI,1,3,1,5,1,635207,2,2,3,0,2,19,0,0,0,2,2,1,2,1,204,1,0,0,2,0,3,4
6576716,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Thimminaikampatti,Valasagoundanoor,BARGUR,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,1,0,0
7184450,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Sokkadi,Sokkaadi,KRISHNAGIRI,1,3,1,5,1,635122,2,2,3,0,2,19,16,0,0,2,2,1,2,2,205,1,0,0,2,0,0,0
1654525,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Serandapalli,Sarandapalli,THALLY,1,3,1,5,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,1,211,1,0,0,0,1,2,6
3164261,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Palepalle,Palepalli,BARGUR,5,3,6,12,4,635108,2,2,2,3,1,19,16,0,0,2,2,1,9,0,204,1,0,0,0,0,0,0
3105037,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Mallasandiram,Alasapalli Batvarapalli,HOSUR,1,3,1,5,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
7810989,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Konganepalli,Sigaramaganapalli,VEPPANAPALLI,1,3,1,5,1,635121,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,1,0,5,2
6783761,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,2,Kaveripattinam,Kaveripattinam (TP) - Ward No.1,,,,1,3,1,5,1,635112,2,2,3,0,2,19,0,0,0,2,2,1,2,2,194,1,0,0,3,0,1,3
1068545,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Papparapatti,Soolagarai,MATHUR,1,3,1,5,1,635207,2,2,3,0,2,16,0,0,0,2,2,1,2,1,200,1,0,0,0,0,1,0
6797344,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.30,,,,1,3,1,5,1,635109,2,2,3,0,2,16,19,0,0,2,2,1,1,1,194,1,21,27,0,3,0,1
5374052,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Vilangamudi,Vilangamudi,KAVERIPATTINAM,1,3,1,5,1,635204,2,2,3,0,2,16,0,0,0,2,2,1,2,1,189,1,0,0,0,0,2,4
6369647,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Rengampatti,Valipatti,MATHUR,1,3,1,5,1,635306,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,2,3
7563009,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Kaveripattinam,Santhapuram,KAVERIPATTINAM,1,3,1,5,1,635112,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,2,1,5
5536555,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Peddathanapalli,Periyakottapalli,KRISHNAGIRI,1,3,1,5,1,635001,2,2,3,0,2,19,0,0,0,2,2,1,2,2,210,1,0,0,1,0,1,0
6025560,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Agasipalli,Agasipalli,KRISHNAGIRI,1,3,1,5,1,635001,2,2,3,0,2,16,19,0,0,2,2,1,2,2,204,1,0,0,2,2,5,12
1009622,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Mallasandram,Mallasandiram,THALLY,1,3,1,5,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,2,207,1,0,0,0,0,0,3
5990926,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Santhanapalli,Sandhanapalli,KELAMANGALAM,1,3,1,5,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,4,3
6587914,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Kakkadasam,Kakkadasam,THALLY,1,3,1,5,1,635114,2,2,3,0,2,19,0,0,0,2,2,1,2,2,202,1,0,0,0,0,0,1
9951708,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Batlapalli,Batlapalli,BARGUR,1,3,1,5,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,2,189,1,1,0,4,0,0,1
5368802,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Natrapalayam,Natrampalayam,THALLY,1,3,1,5,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
8487367,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Thuppuganapalli,Thuppuganapalli,SHOOLAGIRI,1,3,1,5,1,635119,2,2,3,0,2,16,0,0,0,2,2,1,2,2,200,1,0,0,1,0,3,0
6735608,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Kalingavaram,Kalingavaram,SHOOLAGIRI,1,3,1,5,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,2,2,200,1,0,0,0,0,0,0
8950350,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Pannandur,Pannandhur,KAVERIPATTINAM,3,3,1,12,5,635123,2,2,3,0,2,19,0,0,0,2,2,1,1,2,0,1,29,20,7,7,0,0
9862287,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Komaranapalli,Komaranapalli,THALLY,1,3,1,5,1,635114,2,2,3,0,2,19,0,0,0,2,2,1,2,2,194,1,0,0,0,0,5,3
1426558,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Periyakottakulam,Periya Kotta Kulam,UTHANGARAI,1,3,1,5,1,635304,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,1,0,1,1
6506351,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Thavarakarai,Thavarakarai,KELAMANGALAM,1,3,1,5,1,635113,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
2679847,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,2,Denkanikottai,Denkanikottai (TP) - Ward No.10,,,,7,3,6,10,4,635107,2,2,3,0,1,16,0,0,0,2,2,1,9,0,200,1,0,0,0,0,0,0
7353499,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Chennappanaickanur,Reddipatty,UTHANGARAI,1,3,1,5,1,635207,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,2,1,2
2017282,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Maganurpatti,Maganoorpatti,UTHANGARAI,1,3,1,5,1,635307,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,0,1,0,0
7276886,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Appinaickenpatti,Gengapirampatti,UTHANGARAI,1,3,1,5,1,635207,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,0,0,2,1
4287334,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Thiruvanapatti,Thiruvanapatti,UTHANGARAI,1,3,1,5,1,635304,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,2,0,1,2
1732748,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Rengampatti,Valipatti,MATHUR,1,3,1,5,1,635203,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,2,2
6312402,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.15,,,,6,3,1,10,5,635126,2,2,3,0,2,19,0,0,0,2,0,1,1,2,216,1,8,7,1,0,0,0
7244365,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Ayaranapalli,Ayaranapalli,SHOOLAGIRI,1,3,1,5,1,635119,2,2,3,0,2,16,0,0,0,2,2,1,2,2,185,1,0,4,0,0,0,0
7374441,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Natrapalayam,Natrampalayam,THALLY,5,3,6,12,5,635102,2,2,3,0,1,16,19,0,0,2,2,1,9,2,221,1,0,0,0,0,0,0
1123826,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Jowlagiri,Jawalagiri,THALLY,1,3,1,5,1,635118,2,2,3,0,2,5,16,0,0,2,2,1,2,2,206,1,1,0,0,0,0,0
9641156,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Gollapatti,Vengadathampatti,Uthangarai,3,3,1,12,5,635207,2,2,3,0,2,19,16,0,0,2,2,1,1,2,192,1,3,2,2,3,0,0
