pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
8826458,3,1,1,1,2,0,2,0,0,2,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0,0,2,2,2
7485498,1,1,1,1,10,2,8,2,0,1,1,1,1,1,1,1,0,0,1,3,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,1,1,1,1,2,3
5736339,3,4,1,1,5,1,2,0,0,1,0,0,1,1,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,2,0,0,0,1,0,0,1,2,2
1015180,3,1,1,1,5,0,2,0,0,2,0,0,1,0,0,0,1,0,3,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,2,2
2320426,3,3,3,7,7,2,7,0,0,1,2,2,6,6,0,0,0,0,6,12,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,5,2,10,0,0,0,0,2,2,1,2,2
5183687,3,6,4,1,5,1,2,1,0,2,1,1,4,4,0,0,0,0,6,12,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,1,1,2,2
5441203,3,10,5,1,10,0,3,4,3,2,2,2,2,2,1,1,1,1,9,9,1,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,5,7,1,0,0,0,1,2,1,1,2,2
6702441,3,5,5,7,6,2,6,0,0,2,1,1,2,2,0,0,0,0,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,2,2
9657992,3,2,2,5,3,1,3,2,0,2,1,1,1,1,0,0,0,0,1,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,10,0,0,0,0,1,2,1,2,2
1980303,3,4,1,5,5,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,2,2
7025795,3,11,5,1,12,2,10,0,2,1,2,2,2,2,0,0,0,0,4,4,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,4,4,13,0,0,1,0,2,2,1,2,2
2577004,2,5,2,7,5,2,4,0,0,2,1,1,0,0,0,0,0,0,0,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,0,1,2,2
4621672,3,5,2,2,5,1,5,0,0,1,1,1,4,4,0,0,0,0,0,4,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,2,1,0,1,1,2
1899621,3,2,2,1,5,7,5,0,0,1,4,4,6,6,1,1,1,1,4,0,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,12,0,0,1,0,1,1,1,1,2
9721840,2,1,1,1,0,13,32,0,0,1,12,12,42,42,2,2,2,2,60,44,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,44,0,40,1,1,4,2,1,2,1
1085196,2,4,4,7,8,0,8,0,0,2,2,2,2,1,0,0,1,0,6,14,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,3,0,3,0,0,0,2,1,2,2
2827011,3,3,2,2,5,0,2,0,0,2,1,1,1,0,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,2,9,1,1,2,0,1,1,1,0,1,1,2,2
1345918,5,5,1,7,5,1,5,0,0,1,2,2,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,10,0,0,0,1,0,1,1,1,2,2
4462181,3,6,0,1,5,0,0,2,0,2,1,1,1,1,0,0,0,0,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,1,1,0,1,1,1,1,1,1,2,2
3049338,3,3,1,1,5,7,5,0,0,1,3,3,6,6,1,1,1,1,5,0,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,12,0,10,1,0,1,1,1,2,2
8888084,1,1,1,1,32,6,32,0,0,1,18,17,17,16,7,6,9,6,34,48,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,5,0,30,0,1,0,7,5,3,1,2,2
4744402,2,3,3,1,36,9,28,0,0,1,12,12,6,6,3,3,2,2,30,25,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,2,0,25,0,4,1,3,4,2,1,2,2
7915987,3,2,1,5,5,0,0,2,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,1,1,0,0,1,2,2
4780081,3,4,1,1,4,0,1,1,0,2,1,1,2,2,1,1,2,2,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,1,0,0,1,2,3
8899851,3,27,13,1,49,15,42,0,1,1,0,0,26,26,0,0,2,2,0,95,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,25,0,39,0,26,1,1,3,3,1,1,2
2976796,2,1,1,1,37,8,37,0,0,1,14,13,12,11,5,4,5,4,39,33,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,1,1,9,1,0,30,1500,5,0,19,19,3,1,1,2
1324882,3,1,1,1,5,0,2,0,0,2,1,1,2,2,0,0,1,1,3,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,1,0,1,1,2,3
3978705,2,1,1,1,53,5,53,0,0,1,27,25,28,26,11,9,12,10,50,52,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,40,150,3,1,0,3,1,1,1,2
5556636,3,4,1,1,5,0,2,0,0,2,1,1,1,1,0,0,0,0,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,1,1,0,0,1,2,2
1406557,3,20,8,1,26,7,20,0,0,1,4,2,9,7,1,1,2,2,10,14,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,11,5,24,0,0,1,0,2,1,1,2,2
7508040,3,5,2,1,5,0,3,0,2,2,1,1,1,1,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,2,3,0,1,0,1,0,0,1,2,2
1787487,2,1,1,1,6,2,6,0,0,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,2,0,0,1,0,1,0,1,2,2
5866426,3,6,2,1,5,0,3,0,0,2,1,1,1,1,1,1,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,1,1,2,3
1132306,3,10,4,1,10,2,8,0,0,1,3,3,3,3,1,1,1,1,4,4,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,3,10,0,0,0,0,2,1,1,1,2
5910649,3,5,2,1,5,0,1,2,0,2,1,1,2,2,0,0,0,0,0,4,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,2,0,0,0,1,0,0,1,2,2
1655615,3,1,1,2,3,1,3,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,11,0,0,1,0,2,2,2
5772967,2,15,8,7,25,8,20,5,0,1,2,2,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,2,1,1,1,1,4,4,4,2,2,9,0,0,20,1431,1,1,2,1,1,1,1,2
9251150,3,5,1,2,6,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,0,0,1,2,2
5858155,3,6,2,1,5,0,3,1,0,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,0,1,1,2
8391281,3,9,4,2,8,2,3,2,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,7,2,13,0,1,0,0,1,1,1,1,2
6040281,3,5,1,1,5,0,2,0,0,2,1,1,1,0,0,0,0,0,8,8,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,2,2
1605680,3,2,1,5,2,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,1,0,1,1,2,2
5785093,3,5,2,7,5,0,1,1,0,2,1,1,1,1,0,0,0,0,0,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,2,2,0,0,0,1,0,1,1,2,2
9651807,2,12,12,7,20,7,18,2,0,1,1,1,1,1,0,0,0,0,20,20,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,10,1,0,1,1,1,2,2
6064838,3,3,1,1,5,1,1,1,0,2,1,1,1,1,0,0,1,1,1,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,1,2,2
1068545,3,2,2,2,5,0,4,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,2,2,2
1212570,3,2,3,7,8,1,2,5,0,2,2,2,2,2,0,0,1,0,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,5,4,5,0,0,0,0,3,3,1,2,2
3903810,3,5,3,2,5,4,4,0,0,1,1,1,1,1,1,1,0,0,6,12,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,1,1,1,0,1,1,1,2
5740248,3,8,3,5,5,4,5,0,0,1,3,3,2,2,0,0,0,0,12,10,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,0,13,0,10,1,0,1,1,1,2,2
1676820,3,3,1,1,5,0,3,0,0,2,0,0,1,1,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,0,1,1,1,2
7718085,3,5,2,7,5,0,3,0,0,2,1,0,2,2,0,0,0,0,0,30,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,2,2,0,0,0,1,0,0,1,2,2
3359707,1,1,1,1,15,4,9,0,0,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,1,2,0,2,0,0,1,1,1,2,1
5606417,1,2,2,1,38,5,38,0,0,1,22,20,18,17,9,8,8,7,40,17,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,3,1,1,1,9,1,3,36,1356,0,3,0,5,0,1,1,2
7069824,3,14,8,1,22,8,13,2,0,1,2,2,0,0,1,1,0,0,20,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,2,1,1,1,1,4,4,4,1,1,1,9,0,20,0,2,1,0,1,1,1,1,2
9101369,3,2,2,5,8,0,4,0,0,2,1,1,1,1,1,1,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,1,1,5,2,10,0,0,0,0,1,2,1,2,2
9868427,3,5,3,1,8,7,7,0,0,1,1,1,1,1,0,0,0,0,0,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,10,0,0,1,0,1,1,1,2,2
4914456,3,3,1,5,5,4,4,0,0,2,0,0,1,1,0,0,0,0,2,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,0,1,2,2
3050701,3,2,1,1,4,0,0,0,2,2,1,1,1,1,0,0,0,0,3,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0,0,2,2,2
8175778,3,6,1,7,6,0,0,2,2,2,2,2,2,2,0,0,0,0,8,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,1,0,1,1,2,2
5928186,2,8,7,1,7,1,7,0,0,2,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,1,1,0,0,1,2,3
2306581,1,2,2,1,40,4,28,0,0,1,18,18,10,10,1,1,1,1,42,10,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,25,12,1,400,0,1,17,14,3,1,2,1
2402838,3,7,3,1,8,0,3,3,0,2,2,2,6,6,0,0,0,0,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,5,3,12,0,0,0,0,2,2,1,2,2
4243101,3,10,2,1,7,0,5,2,0,2,2,2,2,2,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,10,0,0,0,0,1,2,1,1,2
6868268,3,3,1,1,5,1,2,0,0,2,1,1,1,1,0,0,0,0,0,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,2,3
9848134,1,4,7,7,32,6,25,0,0,1,24,24,22,22,0,0,0,0,3,3,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,3,1,2,1,1,9,1,1,2,1,1,1,1,1,1,2,4,4,1,1,9,2,0,10,0,0,1,0,0,1,1,1,2
5839895,3,8,3,1,5,6,5,1,0,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,6,2,3,0,2,0,1,1,1,1,1,2
3632448,3,8,4,1,6,1,0,0,6,1,3,3,3,3,1,1,2,2,2,4,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,6,2,1,0,1,1,1,0,0,1,2,2
6873337,3,1,1,7,5,6,5,0,0,1,4,4,6,6,1,1,1,1,4,5,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,10,0,0,1,0,1,1,1,1,2
4206721,3,8,8,7,9,8,2,6,0,1,0,0,14,14,0,0,2,2,0,36,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,0,21,0,5,1,1,2,2,1,2,2
1654525,3,5,1,5,4,2,2,0,0,1,1,1,1,1,0,0,0,0,6,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,1,1,2,2
4875646,3,8,3,1,6,1,0,6,0,2,1,1,1,1,0,0,1,1,4,6,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,3,2,0,0,0,1,0,1,1,2,2
2058169,3,6,3,1,5,1,4,0,0,1,2,2,2,2,1,1,0,0,8,8,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,4,13,0,0,1,0,1,1,1,2,2
3325636,3,4,2,7,5,0,2,0,0,2,1,1,0,0,1,1,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,1,1,1,2,2
6640997,3,6,2,7,5,2,0,2,0,2,2,2,2,2,1,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,0,1,2,2
1810182,3,3,1,1,5,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,2,9,3,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0,0,2,2,2
2697425,3,7,2,5,5,1,3,1,0,1,3,3,3,3,1,0,1,0,3,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,10,0,0,1,0,1,1,1,1,2
5093881,3,3,4,1,5,5,5,0,0,1,5,5,7,7,0,0,1,0,5,12,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,1,1,5,0,10,0,0,1,0,1,2,1,1,3
2972840,3,5,1,1,2,0,2,0,2,2,1,1,1,0,0,0,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,1,1,1,2
9044495,3,3,1,7,4,0,2,0,0,2,0,0,1,1,0,0,0,0,0,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,1,1,2,2
6054453,3,3,2,1,5,1,4,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,1,0,1,1,2,2
4468393,3,13,13,2,24,7,24,0,0,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,2,1,1,1,1,4,4,4,1,1,2,0,2,20,0,9,1,0,1,1,1,1,2
6814881,2,2,1,1,12,3,12,0,0,1,8,8,5,5,3,2,2,1,24,5,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,2,0,2,1,1,1,1,1,2,1
9301819,3,18,13,2,34,12,21,13,0,1,8,8,0,0,2,2,0,0,68,0,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,13,1,5,0,1,1,1,1,2,1,1,2
4928672,3,5,2,7,5,2,2,0,0,1,0,0,1,1,0,0,0,0,8,8,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,2,0,1,1,1,2
7889933,3,3,1,1,2,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,1,1,2,2
9587994,3,5,1,1,5,0,1,1,0,2,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,2,2
4116434,3,3,6,2,8,2,7,0,0,1,0,0,1,1,0,0,1,1,0,5,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,1,3,0,0,0,1,0,1,1,2,2
3155756,2,3,3,1,4,0,4,0,0,2,5,5,5,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,3,0,0,0,1,0,1,1,2,3
2007314,3,6,2,1,5,3,2,1,0,2,2,2,2,2,1,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,1,1,2,2
1426558,3,9,2,5,5,0,1,1,0,2,1,1,1,0,1,1,0,0,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,1,2
8830819,4,6,2,1,5,1,4,0,0,1,1,1,1,1,0,0,1,1,3,3,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,2,3
2558344,3,3,1,1,5,1,0,0,2,1,0,0,2,1,0,0,0,0,0,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,2,2
2696681,3,2,1,5,5,0,1,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,2,2
9036362,3,5,3,7,4,3,2,0,1,2,1,1,1,1,1,1,1,1,4,13,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,2,5,2,0,0,0,1,1,2,1,2,2
